Puzzle,Category,Time(millis),Date(millis),Scramble,Penalty,Comment
"444","hoya","68680","1557660091289","L' D' B L' R' U D2 L2 D' R' U L2 U2 B2 L2 F2 D R2 F2 U2 Fw2 R U Fw2 D R' L U Rw2 U2 L' Fw L Uw2 D2 L U Uw Fw R Uw' Rw' U2 Rw'","0",""
"444","yau","65740","1557670046825","U' L D2 F R' D2 B' U R2 B D2 R2 U2 R2 U2 L' F2 R D2 R D2 Fw2 Uw2 D' Rw2 F' B2 D' Rw2 B Rw2 U2 L2 D Rw D U2 Fw2 L' Fw D R Uw2 L2 F Rw","0",""
"444","yau","65000","1557670209983","L2 F' R2 B2 R2 F L2 U2 R2 D2 F2 U R D L F2 D' B2 F U' L Rw2 F' R' Fw2 Uw2 B' Rw2 R U2 B D2 L2 Uw U R2 L U' Fw2 Uw R' Fw Rw L2 Fw' B2 F2","0",""
"333","oh","35120","1557711890348","U2 L' B' L' D R' B U' F2 B R2 D2 R2 D L2 B2 D' L2 U2 R2","0",""
"333","cfop","18680","1557711940712","U' B2 U B' R' D' B2 L D' F U F2 R2 U2 R2 B2 U' L2 U' F2 D2","0",""
"333","cfop","36440","1557712003027","U2 B2 U' L2 U B2 U2 L D' B D2 U L U2 B R D U","0",""
"333","oh","38370","1557712339618","B2 D2 L2 B R2 U2 F' L2 U2 L2 R' U2 L' B' R' U' B2 D' F U2","0",""
"444","yau","69260","1557721063024","F2 D' R2 D F2 L2 B2 F2 U' L2 F2 L B R' F' U D R' F L2 D Uw2 Rw2 U' B Rw2 U' Fw2 R2 D F2 U F' Rw D2 B U2 Rw2 F2 Fw' Rw Uw2 Rw' R F L2","0",""
"444","yau","63030","1557721199250","U2 L2 U2 R2 F U2 B2 L2 F U2 R2 U L' U' F' U' F R2 B R U' Rw2 F' Rw2 D' F' D' Fw2 Rw2 B Uw2 U Rw' U' Rw' R' F Uw Fw' B Uw2 B Uw' D","0",""
"444","yau","59800","1557721297094","D2 R2 L2 B R2 U2 F2 L2 D2 F' B2 L B' R' F' B D R F2 B2 Uw2 Rw2 D2 F' U Fw2 L2 B F' D B' L2 Rw B2 R2 F2 Uw2 D Fw' Uw' Rw2 D' F2 Rw' F2","0",""
"444","yau","65120","1557721453856","R' U' F' D F L' B D' F' U R D2 L2 F2 U2 B2 R' B2 F2 L' Uw2 Rw2 D F2 D' R Fw2 D' R B2 L2 Uw2 D Fw' B D F' Rw2 R' Uw F2 Rw Uw U' Fw2","0",""
"444","yau","61650","1557721559596","L F' D F' B' U F2 U2 D' R F2 L2 B L2 D2 L2 B2 L2 F U2 B2 Rw2 F D' Rw2 B R2 D B F Rw2 F Rw' R' F Uw2 R Uw' F D' Fw' D' U2 Rw","0",""
"444","yau","65520","1557721669125","L U2 B2 U2 B2 L F2 R B2 L D2 F D' L2 U L D' L' B2 F' R2 Rw2 Fw2 F' U Rw2 D' Fw2 Uw2 Rw2 B D' B2 D' L' D' Fw2 Rw F2 Fw D' L' Uw2 Fw2 Rw D2 U","0",""
"444","yau","62640","1557721773799","R2 B2 L2 F L2 F' L2 D2 R2 L2 F2 L' B' L D2 B2 D F B U' L2 Uw2 Fw2 L U2 R' Uw2 F R' Fw2 Rw2 D2 R' B Uw Rw2 R Uw B2 Uw2 Fw D2 Fw Uw' L' B","0",""
"444","yau","63940","1557721994903","F2 D2 L2 U2 L2 B' U2 B' D2 U2 L' B' U L2 F' U F2 R2 U2 Rw2 Fw2 B' Uw2 F' U2 D Rw2 L2 D' F' U2 Rw' U F2 D F' L2 D Rw' Fw Rw2 Fw L Fw2","0",""
"444","yau","82970","1557730086891","F2 R' F2 L D2 L F2 R' U2 F2 U L' U' F D' B U D' Uw2 R' B2 D Rw2 R2 B2 U Fw2 U' F2 R' Fw' R' D' F L' U Rw Fw' Rw2 Fw Uw' B' R2","0",""
"333","cfop","16500","1557737656833","U F2 U' L2 F2 D F2 U2 L2 F2 D2 R D' F' U R F2 R F D' B","0",""
"333","cfop","17100","1557737734068","F2 R2 U L2 D' L2 D2 B2 U' F2 R' F L2 D F L' B' R' D U' F2","0",""
"333","cfop","22060","1557737800893","L U L F2 B' D' L U F2 R' B R2 B D2 F R2 D2 L2 F'","0",""
"333","cfop","18130","1557737839465","B2 U2 F2 D2 B' D2 F' U2 F2 R2 D' L' F D B' R' B R2","0",""
"333","cfop","17300","1557737891266","D F2 U R2 B2 R2 F2 D2 U' L R2 B' F U2 L D B' R2 D' F","0",""
"333","cfop","21850","1557737944754","R2 B2 U2 B2 U2 B D2 B R2 F' R2 D F' L' B2 R F2 D F' D2","0",""
"333","cfop","16910","1557737984795","U B2 D R D F L D R2 D' L2 F R2 F2 B L2 F2 U2","0",""
"333","cfop","16830","1557738026006","F B2 L' D L' U D R U R' F2 B2 D2 L2 F R2 D2 L2 U2 L2","0",""
"333","cfop","15560","1557738068773","B2 F2 L2 D B2 D F2 D2 L2 U B2 F' D2 L' B' U2 R2 B U B' U","0",""
"333","cfop","14940","1557738136980","B2 U2 F D2 B' R2 D2 B' L2 R2 F' D' L' F R' D' B F' D' R D'","0",""
"333","cfop","19250","1557738176282","B2 D' R L F' R D' F' U2 B' R2 U2 L2 F2 U' F2 U' B2 U D","0",""
"333","cfop","13930","1557738216537","D L2 U2 L2 D2 R2 F2 R2 D L2 R F2 R D2 R' B' L R' F D","0",""
"333","cfop","19190","1557738263078","D R2 U2 B U' D' L F' D F B L2 B' L2 U2 B D2 F2 L2 U2","0",""
"333","cfop","18410","1557800110083","F2 D' R2 F2 D F2 L2 F2 U2 B2 U L' D F' R' D2 B F' R B2","0",""
"333","cfop","20910","1557800177430","U' F2 L2 B2 L2 U B2 D2 U F' L D2 U L' D R F R' U' R'","0",""
"333","cfop","12920","1557800221295","B U2 B' R2 F2 D2 F D2 F R2 F2 U' R U2 F D F L' B' L' F'","0",""
"333","cfop","18080","1557800273782","R2 B2 U2 B L2 R2 D2 U2 F2 R2 D F' U L' R2 F' L2 U R U2","0",""
"333","oh","39470","1557800342843","D B2 L2 D' R2 D' R2 U L2 F2 D2 L' D2 U2 B U2 B' F' D L D2","0",""
"333","oh","45650","1557800416270","U2 B R2 B U2 B' D2 U2 R2 F' L F' L R' U' B2 F' R2 U' B'","0",""
"333","oh","39270","1557800507230","D R' F' L2 U D2 B' D2 L' D2 L2 U' F2 D B2 R2 U R2","0",""
"333","cfop","26390","1557800573063","L' B2 L R2 U2 R2 D2 F2 D2 F2 U2 F U R' D U F R D L F","0",""
"333","cfop","16140","1557800610707","U2 F' U L' F' B L U' R2 L D2 L2 F2 R2 U' F2 L2 D2","0",""
"333","cfop","20990","1557800673786","U2 L2 U2 R B2 L D2 F2 R2 B2 D F L2 B' F' L' F' U' L' R'","0",""
"333","cfop","19020","1557800718936","R U2 L F U D' F' R2 U' B' D2 B' L2 B2 L2 U2 F L2 F' R2","0",""
"333","cfop","21820","1557800767343","F U2 F' L2 D2 L2 F' L2 F' R F2 D' B' R2 F' D2 L2 U' F2 R","0",""
"333","444","26250","1557800859971","R2 U' F2 D2 F2 L2 U B2 U B2 L B2 R B2 D U F L B' R2","0",""
"444","yau","62440","1557801171778","U2 L2 U' D2 R2 B2 U' F2 D F2 D' R U2 B' R F' D' L' R' B2 R2 Fw2 Uw2 D R F2 Rw2 R2 L' U Fw2 Rw2 L2 Uw2 Fw' R2 U R' D' B2 D2 Uw L Fw' Rw Uw2 Fw2","0",""
"444","yau","94120","1557801309281","F2 D2 L2 U F2 B2 L2 U2 L2 F' L F R' U2 L B2 L' D' F' Fw2 Uw2 U Rw2 L D F2 Rw2 U' R F2 L' D' Fw B' D' R F L2 Rw Uw Rw' Uw' Rw L2","0",""
"333","cfop","20070","1557807259686","U2 F2 U2 B2 U2 R F2 R B2 U B' U' R D' U' R' U2 L2 U'","0",""
"333","cfop","13480","1557807292853","D B' D R F' L' D2 R' D B D F2 B2 U R2 D L2 D R2 U","0",""
"333","cfop","16190","1557807327512","U' R2 F2 R2 F2 D' F2 R2 D' L2 U2 B F2 D' B' U2 B2 L' F2 R B","0",""
"333","cfop","17410","1557807484125","F2 U B2 R2 D U B2 U B2 R2 B D' B D F' D' B' R U F2","0",""
"333","cfop","15670","1557807552340","D2 R' L2 B' D2 R2 U L2 F' R B' U2 D2 F' L2 F B' D2","0",""
"444","yau","74820","1557844801080","F D2 U L' D' L2 D' B' L U2 F2 U' B2 D' F2 U' L2 U2 F2 R2 Rw2 Uw2 Fw2 B' R2 L' B' Uw2 U2 Fw2 R' U' Rw2 Uw' R B' D2 Rw' F' R' Uw' Rw R'","0",""
"444","yau","86420","1557844936743","D2 U L2 U' B L' F D' B L' U' F2 D2 L' U2 L2 B2 F2 D2 F2 L Rw2 D2 Fw2 F U2 Rw2 F' R D2 Rw2 B' D2 B2 Uw Fw2 U L' B2 Fw' Rw Fw2 R2 U2 Rw Fw'","0",""
"444","yau","77960","1557845065106","D R B D' B' U D L B D2 B R2 B2 D2 R2 B' R2 F D2 Rw2 B' F2 D' Rw2 Fw2 U2 B' U Fw2 Uw2 F' Rw Fw2 Rw R Fw' Uw2 Fw L D' B2 Rw B2","0",""
"333","cfop","15470","1557845124833","B2 L2 B2 L2 D2 B2 F' R2 U2 R2 D2 R U' B' F U' L2 B2 U2 L D","0",""
"333","cfop","12940","1557845163844","F2 U2 F2 U2 L' B2 L' D2 F2 D2 L B' F2 L' D U2 L' U B' L U","0",""
"333","cfop","24910","1557845248584","B2 R2 D L2 D' F2 U' F2 D2 B D2 L' B D' F U' L2 U2 L","0",""
"333","cfop","17120","1557845291336","F2 U2 D' B L U' L B' R F' B2 R2 D R2 U2 D R2 B2 R2","0",""
"333","cfop","19460","1557845341774","R' B R2 U D2 B' L' D' R2 B U L2 D' L2 B2 U F2 D B2 U","0",""
"333","cfop","22410","1557845391594","B' U R2 U L2 B U' F' L U L D2 F2 D2 R2 B2 R2 B2 D2","0",""
"333","cfop","25260","1557845443980","L2 U2 L2 U R2 D R2 F2 R2 F2 D' L' B R B2 F' D' F2 D2 R D'","1",""
"333","cfop","13640","1557845541102","D2 L D2 R2 F2 L2 F2 D2 B2 R' D B' L' D R' B2 R2 B2 U","0",""
"333","cfop","16570","1557845586899","U2 L2 D B2 D L2 B2 R2 D2 R2 D' L R2 B' L2 D2 U L D2 B2 R","0",""
"333","cfop","16880","1557845669033","U2 F D2 B F2 U2 R2 U2 F' R2 B2 R' D2 L2 U L2 R2 F' D U2 R","0",""
"333","cfop","17490","1557845707416","L2 F2 D' F2 R2 U' B2 U2 R2 F2 D B' F2 R' B2 R D R F","0",""
"333","cfop","17120","1557845748995","F2 U B2 D' R2 U' F2 D' R2 U' B' R D' L D' F' L2 D B' D","0",""
"333","cfop","16190","1557845789420","B L' D' R2 U2 F D' F' R2 F R' B2 D2 B2 U2 R U2 D2","0",""
"444","yau","60850","1557845907270","U2 R D2 L' R2 F2 L2 U2 R2 F R F' L' F' B' U R2 F B2 Uw2 L' Fw2 R B L B' Uw2 L F' L' F2 Uw' F' Rw2 R2 U' F2 R2 U2 Fw Rw' B D2 Rw2","0",""
"444","yau","68810","1557846023724","F2 R2 B2 L R2 D2 B2 R F2 B2 U2 F U L2 R U L' U F2 B D Fw2 U B Rw2 Uw2 U' Rw2 D' Fw2 B' D F B' Rw' F2 U' L2 Uw' R' Fw' Rw' R B U'","1",""
"444","yau","63050","1557846169875","U D2 F' L' F' L2 F L2 R D' F' U2 B R2 B L2 D2 L2 B2 F' U2 Uw2 Fw2 L2 U' Rw2 L2 B Rw2 D L2 F' Uw2 B' Rw' D' Fw2 R2 F Uw L2 F' Uw F' Rw Fw U2","0",""
"444","yau","61640","1557846280976","L F2 U2 L F2 R D2 R D2 B2 D B2 D' B' U' L' U2 R' D' F2 Rw2 Fw2 L D' Fw2 U' L' Fw2 U R' D' L2 Fw R' D' L Fw U2 Uw L2 Fw' U2 Rw' D' Fw2","0",""
"444","yau","77890","1557846403029","U2 B2 D2 L2 F D2 B D2 L2 B' L2 D' B2 R U L' B U D' F2 B Fw2 D2 R' F' Rw2 Fw2 B2 L' F B2 Rw2 F L2 Uw U' L B D Fw2 Rw Fw' U L2 Fw2 D' L","0",""
"444","yau","61310","1558004429629","R2 U2 F2 U2 R F2 D2 L2 B2 U2 L2 B' F' D' R2 U' B' D' R U L2 Fw2 D' B2 Uw2 Rw2 B2 L' Uw2 D L R Uw2 Fw' D F2 U2 L' B2 Rw' Fw2 D' Fw Uw2 Fw' U","0",""
"444","yau","65740","1558004536762","B' F' D' R U L' B2 D' R2 B R' F2 D2 L' D2 B2 U2 L2 D2 R F2 Fw2 Uw2 L' D Rw2 R2 Fw2 B2 Uw2 Rw2 U D2 Rw2 Fw F L' U2 B Uw R D' Rw' Uw2 Rw2 B","0",""
"444","yau","63070","1558004643210","D2 F' U2 R2 B R2 D2 F R2 B2 U F' R B' D' L' F R2 U2 Uw2 F Rw2 B Uw2 L' Uw2 Fw2 F' L B Uw2 R2 Uw' Rw2 R2 F' Uw' U2 R2 Rw' Uw U' L' Fw","0",""
"444","yau","60950","1558004750507","L2 B' U2 B' R2 D2 U2 F' B2 L2 B2 L R2 B' L' U R D' L R' F' Fw2 Uw2 U' D2 B' Rw2 U2 Fw2 U' D2 Rw2 F' Rw' D2 Fw2 L' R F' U Rw2 Uw' Rw D2 R F","0",""
"444","yau","69580","1558004863445","F2 U2 B2 L2 D2 L2 D2 B' R2 F L F L D' L U' B2 D' L' Rw2 D' Rw2 Uw2 B L2 Uw2 D2 Fw2 B D' R2 B' Rw B2 L Uw' Rw2 Fw R B2 Rw' L Uw","0",""
"444","yau","68110","1558004974195","U2 L2 B' L2 B' D2 L2 U2 L F2 D B' D' R D' L' D2 L Uw2 F D2 U' B D Fw2 Uw2 D' Fw2 D B' Rw' U2 F' D' Uw Rw D2 B2 Rw' D R2 F","0",""
"444","yau","70840","1558005169952","D2 U2 R2 F2 U2 R2 B2 R' U2 L2 B' L2 F2 R F' U' F2 L2 R2 Uw2 R U Fw2 D L2 Fw2 U' R' F2 U R2 Uw2 Fw Uw2 B' F D2 B2 L Uw B' Rw U2 Rw Uw","0",""
"444","yau","63630","1558005269307","D' U B R2 L D2 F2 L D' L' D2 L2 U2 L2 F' D2 B2 D2 L2 Rw2 U F Uw2 Fw2 B2 U2 B' D F Uw2 U Rw D F' R2 Fw2 Uw' Fw2 F' Uw B D Fw' R'","0",""
"444","yau","54890","1558005364566","F' D2 U2 R2 F' D2 B2 F' R2 F2 R' D' R2 U' F D' U2 B U R' Rw2 D2 Fw2 R' Uw2 R2 D2 F' L Fw2 F' Uw' L' R F L' F Uw Rw' F' D' Rw D' Rw","0",""
"444","yau","70030","1558005505892","U2 R2 U2 B2 U B2 R2 F2 U' L2 B2 R B' L U2 L2 U R' D2 L' U Uw2 L Fw2 D2 B' Uw2 U2 R F' L Fw2 D2 Rw2 Uw F2 D B' D2 Rw' Uw' Fw2 B' R' F L2","0",""
"444","yau","74160","1558005631978","D B D U2 R D' F2 L B R2 D' B2 U' L2 U F2 U L2 D2 B2 Fw2 U D B' U' F2 Rw2 U F' R2 L2 Rw F R' F Fw' Rw' Uw2 Fw Uw2 Fw2 U L'","0",""
"555","yau 5","148790","1558150047126","L' Uw D2 Rw R2 Uw Fw U' Rw' F2 Uw R Bw' F2 U Lw Fw Uw' Fw2 F' R' Dw' U2 Lw2 D' Rw Fw2 D Rw2 Lw2 L D2 U' Bw B Lw U' Uw' Dw' L' U Rw2 Lw2 D Rw' Fw F Uw' Bw F D' B2 Bw' Dw B Fw L' U B' F2","0",""
"333","cfop","16920","1558165543845","D2 R L' D' F' R2 F' U2 F L U' D R2 U F2 R2 U R2 D L2","0",""
"333","cfop","16150","1558165577561","F2 R2 F' R2 U2 L2 B2 D2 B R2 U2 L' F R' U B R F' U' B'","0",""
"333","cfop","14050","1558165608711","R2 L2 F R L U2 L2 D B L' F2 D2 L2 D L2 F2 D' B2 D L2 U2","0",""
"333","cfop","18640","1558165652143","B2 U2 F2 D B2 D R2 D' B2 F2 D' L' R2 B2 F R2 U' L2 B U'","0",""
"333","cfop","16290","1558165693557","F2 R2 U2 B2 D' F2 R2 D B2 U2 L' F2 D R F U2 F2 U' L B","0",""
"333","cfop","14710","1558165726566","F2 U' F2 L2 D U2 L2 R2 B' R F2 D2 R2 D' U2 B' U' B2 F","0",""
"333","cfop","14710","1558165760109","L U' R2 L F2 B R2 U2 F' L' D2 F2 D' R2 D2 L2 F2 R2 D R2 D'","0",""
"333","cfop","16860","1558165799201","B2 R2 D2 B2 U R2 B2 L2 U2 R2 U' L B L D R' D2 F U B R2","0",""
"333","cfop","20230","1558165900763","L2 B2 R2 F2 D2 R' F2 L B2 R D R' F' D2 R' F' U R2 B' D","0",""
"333","cfop","21270","1558165943772","R2 D2 L2 D' F2 D R2 B2 D' B2 L' F L' D2 R' B F' D' L D","0",""
"333","cfop","17460","1558165984476","D' R B' U R U' F2 U' R2 D' F2 L2 B' U2 R2 U2 L2 F U2","0",""
"333","cfop","14940","1558166051483","D' R B R F2 L2 D' B' R' F' U B2 U' D' B2 D F2 U' F2","0",""
"333","cfop","17300","1558166088479","D2 F2 D2 R2 F' L2 B' D2 F' L2 F R F' R2 U' F2 R2 D U' L2 R'","0",""
"333","cfop","15120","1558166137624","R2 U2 R U2 B2 D2 U2 R' D2 L2 U2 B D U2 L' U' R U' F U2 R'","0",""
"333","cfop","13630","1558166169240","U2 L2 U2 B2 U2 R' B2 L F2 R' B' L U' R B R' F' U' B R'","0",""
"333","cfop","19920","1558166209171","F2 U2 B L2 B2 D2 B U2 B L2 U' F' R' F2 U2 F L R D' L","0",""
"333","cfop","18300","1558166249230","R F2 U2 D2 B' R F R' F R F2 B2 D' R2 L2 F2 R2 U L2 U' D2","0",""
"333","cfop","16000","1558166289207","B2 L D' B' R U' F' B' U' R' U F2 U D F2 B2 U' R2 D' F2","0",""
"333","cfop","15490","1558166324816","B' L2 B D2 F U2 B' U2 L2 R2 F' U' R2 B D2 L' U' B2 D' L' F'","0",""
"333","oh","41040","1558166665422","F' D2 L2 F' L2 F2 D2 U2 F' L2 B R' U2 L D B' L B' D U F'","0",""
"333","oh","40330","1558166729282","U' R' F L2 F' B U' L D F2 R D2 R' F2 B2 R' U2 L' U2 R","0",""
"333","oh","31860","1558166785909","U2 L2 U2 B2 R2 U2 F2 R' D2 U F2 D B2 F D F' U2 B F'","0",""
"333","oh","35340","1558166846330","U R2 U D' L F L B' D' R' U D R2 D F2 U' R2 U F2 U2","0",""
"333","oh","30670","1558166903700","F2 R2 L D' L F' B2 U2 D2 L' U2 F U2 R2 L2 U2 B' U2","0",""
"333","cfop","17600","1558166947046","D B2 L F' U2 B D R B L U' L2 U2 B2 D' B2 D L2 F2 U R2","0",""
"333","cfop","12590","1558166982271","F' D2 U2 R2 F' D2 B' D2 L2 D2 F U B L' U L2 F R2 B' L","0",""
"333","cfop","17490","1558167017555","D R2 F2 D2 L2 U' B' R U' R2 U L B' L D2 F2 R2","0",""
"333","cfop","14490","1558167056370","R' L2 B' D2 F' R B R2 D' L U' D' R2 D L2 B2 R2 U2 R2 D2","0",""
"333","cfop","15190","1558167156985","R2 F2 D F2 D' U' R2 F2 R2 U R2 B' R2 D R2 F U F L'","0",""
"333","cfop","16160","1558167302823","R2 F B' D F L' U' D' R' D' F2 R2 D2 B R2 U2 L2 D2 R2 F' U2","0",""
"333","cfop","13510","1558167342134","F2 U2 L2 D' R2 U' B2 R2 D2 R B2 D' L' B' F' D2 B' R' B","0",""
"333","cfop","20540","1558167382849","L2 R2 U' R2 B2 R2 D2 B2 D2 U' B L D2 F' L2 D2 L' D2 R U2","0",""
"333","cfop","20900","1558167423629","U2 L2 B2 D L2 D B2 F2 R D' L' F' R2 B' R' B' R U' L'","0",""
"333","cfop","17730","1558167467115","R D2 R2 F2 R F2 U2 B2 F2 L2 D2 B' L2 D U' L' B D2 L' R F'","0",""
"333","cfop","15080","1558167503234","F' L2 D2 R2 B R2 F2 L2 D2 B' U R F2 D' L R2 B2 U2 B' D'","0",""
"333","cfop","14300","1558167556866","B2 D2 R' D2 L2 D2 F2 U2 R' B2 F' D L D2 L' U2 F U L2","0",""
"333","cfop","27340","1558167610529","D2 B2 D2 L' D2 B2 R F2 L R2 F' D U2 L D' B2 L2 U R2 F","1",""
"333","cfop","16440","1558167652506","R2 U' B2 F2 D B2 D2 U B2 R2 D' L F U' B2 L D B' U' F2","0",""
"333","cfop","15810","1558167721790","L2 D2 F R' U2 L U2 B2 D' F' R2 U' L2 U2 L2 U2 B2 D' L2","0",""
"333","cfop","14780","1558167753707","D2 F2 D2 F2 R U2 R D2 F2 R2 F2 U' R B D' R' D F L2 F2","0",""
"333","cfop","17940","1558167798970","R' U2 L2 F2 D2 B2 D2 L' R2 D' B U2 F' R2 D' R2 D2 L2 B'","0",""
"333","cfop","18390","1558167847084","U B2 D' L2 U' L2 R2 D' L2 U L2 R B' L' D U' B' U R2 D L2","0",""
"333","cfop","27150","1558168132846","L2 F' L U F R' B D R' L D' R2 U F2 U2 D2 L2 B2 R2 F2 D2","0",""
"333","cfop","15440","1558168177492","R2 F2 D2 L F2 L D2 R2 F2 R' B U' B2 F2 L D2 B D' R2 U' R","0",""
"333","cfop","16610","1558168222690","B2 D2 L2 R2 D' B2 D2 U' R2 F2 U2 L' F2 U' B L D U' B L' R2","0",""
"333","cfop","20440","1558168270833","L2 D2 L B2 D2 F2 R2 U2 L2 R' F L2 R' B2 D' B' F L F' D","0",""
"333","cfop","17450","1558169336947","U2 F2 D L2 F2 U2 B2 F2 U' L2 U' B' D' F L' U F' R2 D2 R2","0",""
"333","cfop","16970","1558169397037","B U D' R' B2 U B' U' R F2 D2 B2 L2 D B2 L2 U2 B2 U' B2","0",""
"333","cfop","17690","1558169589256","R' F2 R D2 R' B2 L B2 L2 F' L B L U2 F D' L' U' B2","0",""
"333","cfop","17700","1558169631172","D2 U2 L2 D2 F2 L' U2 R D2 L2 B2 F' U' B2 L F U R B U'","0",""
"333","cfop","16340","1558169667510","U2 B U2 F L2 D2 B D2 R2 B2 L B2 F2 U2 R2 U' F D B R","0",""
"333","LBL","27720","1558252180500","F2 U2 R2 U B2 F2 D2 L2 D' L2 U2 F' U' B' U' L' F D2 R' D2 F","0",""
"333","LBL","24960","1558252235147","U R' F2 D L2 F B2 L2 U F' R2 F U2 B L2 D2 L2 F2 R2 B2","0",""
"333","LBL","35710","1558252304767","U2 B2 U' R' B D F D2 L' U2 D2 F L2 D2 F R2 B R2 B' D2","0",""
"333","LBL","36900","1558252651897","L2 B' F2 D2 L2 B' U2 R2 D2 F' L' U' L2 R B U2 B' D B' F' R'","0",""
"333","LBL","26750","1558252886057","L2 U2 D' L B L' F2 U F B2 L' U2 R' B2 U2 R2 F2 R D2","0",""
"333","LBL","20820","1558252925943","F R2 U2 B' U2 F D2 B2 L2 F' U' B L D' B F' L2 U' F2 L2","0",""
"333","LBL","21160","1558253288592","U' F B L2 F' R' D R F L D F2 B2 U F2 B2 L2 F2 D R2 L2","0",""
"333","LBL","26460","1558253338891","U' B2 U F2 L2 U2 B2 U2 F2 L2 R' U' B' F' D2 R F2 D' L' D' U","0",""
"333","LBL","31080","1558253408025","F2 B R2 F' R' D' B2 L' F B' U' R2 U' L2 B2 U D2 L2 F2 L2","0",""
"333","LBL","40610","1558253586440","B2 F D2 L2 B' D2 U2 F' D2 U2 R2 D R2 U' L D U' L B2 L' B'","0",""
"333","LBL","26590","1558253634612","U2 L2 D2 B2 L U2 B2 R' B2 L B R2 D' L' F U2 B' F U' F'","0",""
"333","LBL","0","1558254341748","L2 B' U2 F D2 F2 R2 B' D2 U2 L2 D' B2 U' B' D R' D B L' F","2",""
"333","LBL","26000","1558255194081","D F2 D B2 U' R2 U2 B2 L2 B2 R' D2 R2 D B L U L2 U2 F","0",""
"333","LBL","27370","1558255239947","L2 F2 U' B2 U L2 D2 U F D' B2 L' D' F L F' R F2 U'","0",""
"333","LBL","23550","1558255285199","R' B' U2 D2 L2 B' D L2 F' L U' D F2 U B2 R2 B2 D2","0",""
"333","LBL","28710","1558255391119","U F' L U' L' F' B2 U B' R2 D2 L F2 R' L2 F2 D2 R","0",""
"333","LBL","36530","1558255454669","B' D2 L2 D2 L2 U2 F2 R B D' B2 R D2 F' R2 U' F","0",""
"333","LBL","26460","1558255505843","D U2 L2 U L2 U' R2 B' L U' F2 U B F2 U2 R B R2","0",""
"333","LBL","21080","1558255547973","D2 B' D2 B2 L2 F R2 B F' D' R F L' D2 F R2 D L2 B'","0",""
"333","LBL","31690","1558255601796","B2 R2 U L2 F' U' D2 R B' D' B D2 F' L2 B' U2 F' L2 B' D2","0",""
"333","LBL","32790","1558255658972","F2 L2 B' R2 U2 F D2 F' U2 L2 F U' B U' B2 L' R B D' F2","0",""
"333","LBL","29870","1558255712409","F2 R2 F2 D' U2 F2 D' B2 R2 D' L F R' B' U R' F2 U F' L'","0",""
"333","LBL","28630","1558255809697","U2 L2 B2 U' F2 D2 U' L2 B2 F2 L D2 F' U2 R2 B2 D L' U' R' F'","0",""
"333","LBL","23570","1558255870433","L2 B' R B2 L D F' D2 R2 U D2 R U2 L B2 R2 D2 R2 D2","0",""
"333","LBL","28820","1558255919158","R' B' D2 R F' R F2 U' R2 B U2 L2 B2 L D2 F2 D2 R D2 R'","0",""
"333","LBL","37220","1558255974466","R2 F2 R2 D R2 D F2 D R2 D2 B L' F D2 R2 F L2 B2 D' L","0",""
"333","roux","27880","1558256049156","F2 U2 L2 B D2 R2 U2 F' R2 F' R' U2 R2 D' R2 B' U' R' D","0",""
"333","roux","44600","1558256120787","D2 R' L D2 R U' F B2 L D F2 R2 B2 L' D2 L B2 D2 L","0",""
"333","roux","49830","1558256341385","B U2 R2 U2 R2 B' D2 F U2 R2 F2 L B2 R D' R2 U' L B D2 F'","0",""
"333","roux","39690","1558256411935","B U' L2 D' F R B' D' F L' D' B2 U R2 L2 U2 D' R2 D L2","0",""
"333","roux","32410","1558256473177","U2 L2 F' D2 U2 R2 B' D2 F L2 F R U2 L' F2 U2 R' F2 D F2 U","0",""
"333","roux","30430","1558256527260","R2 U2 F2 L2 D R2 U2 B2 R2 B2 F' R2 F2 L' B U L B' D2 R","0",""
"444","yau","67270","1558256661550","F2 R' U2 F2 R B2 L2 D2 L B2 D2 F R2 D L' F' R2 B2 U' L2 D2 Fw2 Rw2 D' Rw2 L D' B2 Rw2 B2 D Rw2 F2 R' Fw F' R2 U B' R Uw' Rw Fw' L2 R' Uw2 D","0",""
"444","yau","66610","1558256770321","F' R' L2 F2 U L' F' D' R' D' U' L2 F2 L2 D' L2 U' B2 U' F2 Rw2 Fw2 D F Rw2 D Fw2 B' D' Rw2 F D2 B' Rw R U Rw2 U Rw F2 Uw' Rw2 L Uw F' Rw2","0",""
"555","yau 5","146070","1558257227620","R2 U' L' D' Uw2 Rw2 Bw2 F' R' L2 Rw' F R B' U2 F2 Dw2 U2 R2 Lw2 Dw' U2 F Bw Fw2 Uw2 Rw B' Fw2 F' D' R' Uw' Rw2 R' L' Lw' Bw U' B Dw D' U2 Uw2 F Lw R2 B' F Lw F L' Dw2 B D Lw Bw D2 Bw' B'","0",""
"555","yau 5","149590","1558257436575","Rw' Lw2 U' Fw' F' U2 D Uw2 Bw2 B2 D' R' B' Dw2 Uw' Lw' B2 L2 F' L Fw' D U' L' R2 Rw F' Dw' U2 L' Dw' Rw' U R2 Rw' B2 F' U L D' L' D2 Bw Rw2 R2 D2 Uw' Dw' L2 D Bw B2 R' Rw' F' B' U R' U' Fw","0",""
"333","cfop","19610","1558257529202","R2 U L' B R2 F D' R2 B' U2 L2 B2 R' B2 D2 R' B2 L' F2","0",""
